1641850317:[51.5350807, 7.4241531]
1641850322:[51.5346669, 7.4244482]
1641850325:[51.532925, 7.426315]
1641850329:[51.5326748, 7.4239117]
1641850333:[51.5325212, 7.4240459]
1641850336:[51.5320707, 7.4246735]
1641850340:[51.530856, 7.4260736]
1641850343:[51.5294377, 7.4274898]
1641850359:[51.5278191, 7.4291689]
1641850361:[51.5260035, 7.4310089]
1641850370:[51.5254762, 7.4315507]
1641850375:[51.5252559, 7.4317974]
1641850378:[51.5249389, 7.4323339]
1641850383:[51.5244649, 7.4334121]
1641850387:[51.5243514, 7.4336643]
1641850389:[51.5242246, 7.4338145]
1641850392:[51.5240711, 7.4320925]
1641850393:[51.5237506, 7.4299521]
1641850395:[51.5235137, 7.428552]
1641850397:[51.5230164, 7.4254567]
1641850409:[51.5228662, 7.4242497]
1641850413:[51.5226592, 7.4224312]
1641850418:[51.5225791, 7.4195505]
1641850423:[51.5226659, 7.4158812]
1641850425:[51.5229029, 7.4115629]
1641850426:[51.5231098, 7.4081189]
1641850427:[51.5231766, 7.4060429]
1641850429:[51.5231565, 7.403822]
1641850430:[51.5230097, 7.4005873]
1641850431:[51.5227493, 7.3978729]
1641850432:[51.5225524, 7.3963064]
1641850433:[51.5224556, 7.3956574]
1641850434:[51.5223021, 7.3947508]
1641850439:[51.5218581, 7.392487]
1641850441:[51.5211171, 7.3902178]
1641850444:[51.5203561, 7.3883403]
1641850446:[51.5201425, 7.3875624]
1641850447:[51.5202326, 7.386511]
1641850448:[51.5204062, 7.3860658]
1641850449:[51.5203861, 7.3852021]
1641850451:[51.5192713, 7.3830027]
1641850453:[51.5189742, 7.3827935]
1641850456:[51.5184167, 7.3830241]
1641850461:[51.5174053, 7.3846388]
1641850468:[51.5172984, 7.3849875]
1641850499:[51.5172918, 7.3855776]
1641850506:[51.5181652, 7.3881072]
1641850509:[51.5192178, 7.3882223]
1641850512:[51.5197145, 7.3886074]
1641850515:[51.5208701, 7.3908026]
1641850521:[51.5217296, 7.3931755]
1641850528:[51.522242, 7.3956681]
1641850535:[51.5224456, 7.3973042]
1641850542:[51.522726, 7.4001259]
1641850547:[51.5228728, 7.4025184]
1641850550:[51.5229162, 7.4046106]
1641850555:[51.5228428, 7.4082423]
1641850565:[51.5227393, 7.4097926]
1641850570:[51.5224623, 7.4143684]
1641850575:[51.522282, 7.4174154]
1641850579:[51.5222286, 7.4193144]
1641850583:[51.522232, 7.4205161]
1641850586:[51.5220517, 7.421487]
1641850587:[51.5214743, 7.4226296]
1641850588:[51.5213508, 7.4231285]
1641850589:[51.5214142, 7.4236811]
1641850590:[51.5216345, 7.4244321]
1641850592:[51.5219716, 7.4256015]
1641850593:[51.5223555, 7.4276346]
1641850600:[51.5213007, 7.4285788]
1641850602:[51.5202626, 7.4296141]
1641850604:[51.519308, 7.4304832]
1641850605:[51.5177791, 7.4319798]
1641850606:[51.5163571, 7.4331117]
1641851882:[51.516998, 7.4349034]
1641851885:[51.5182431, 7.4366361]
1642868204:[51.5222436, 7.5170928]
1642868205:[51.5232216, 7.516661]
1642868206:[51.5242346, 7.5158617]
1642868207:[51.5244382, 7.5157061]
1642868210:[51.5254177, 7.5153038]
1642868219:[51.5257031, 7.5166475]
1642868220:[51.5271983, 7.5165215]
1642868221:[51.5277506, 7.5159019]
1642868223:[51.5285316, 7.5151267]
1642868225:[51.5293492, 7.5145635]
1642868228:[51.5299299, 7.5142765]
1642868233:[51.5307075, 7.5140243]
1642868235:[51.5315668, 7.513858]
1642868236:[51.5307459, 7.5117927]
1642868237:[51.5302686, 7.5105321]
1642868238:[51.5296212, 7.5081154]
1642868239:[51.5291573, 7.5059831]
1642868240:[51.528917, 7.5047198]
1642868245:[51.5284398, 7.5028771]
1642868246:[51.5279592, 7.501654]
1642868247:[51.5274286, 7.5003343]
1642868248:[51.5268595, 7.49843]
1642868249:[51.5287201, 7.496134]
1642868250:[51.5298148, 7.4942296]
1642868251:[51.5301118, 7.4920624]
1642868255:[51.529431, 7.4889618]
1642869221:[51.5294443, 7.4824279]
1642869222:[51.5296179, 7.4811351]
1642881081:[51.5450668, 7.489466]
1642881082:[51.547015, 7.496944]
1642881084:[51.5470017, 7.4988323]
1642881085:[51.5474087, 7.5003236]
1642881086:[51.5480558, 7.5040358]
1642881087:[51.5499773, 7.5082522]
1642881088:[51.5502041, 7.509132]
1642881095:[51.5500707, 7.5116855]
1642881096:[51.5485962, 7.5146037]
1642881097:[51.5497037, 7.5153547]
1642881098:[51.5506111, 7.5157249]
1642881099:[51.5514116, 7.5158751]
1642881100:[51.5523256, 7.5159502]
1642881101:[51.5527726, 7.5159233]
1642881102:[51.5535064, 7.5157892]
1642881103:[51.5543236, 7.515521]
1642881104:[51.5549139, 7.5152367]
1642881105:[51.5557078, 7.5147432]
1642881106:[51.5567017, 7.5138849]
1642881107:[51.5573954, 7.5131446]
1642881108:[51.5586794, 7.5115835]
1642881109:[51.5603236, 7.5091535]
1642881110:[51.5631516, 7.5053876]
1642881111:[51.5630282, 7.5018364]
1642881112:[51.5614709, 7.5015306]
1642881113:[51.5593665, 7.5012839]
1642881114:[51.5599835, 7.5000071]
1642881115:[51.5607705, 7.4986553]
1642881116:[51.561034, 7.4978667]
1642881117:[51.5611741, 7.4971854]
1642881119:[51.5612041, 7.4968099]
1642881120:[51.5612207, 7.4962681]
1642881123:[51.5611474, 7.4951684]
1642881126:[51.5602803, 7.49004]
1642881128:[51.5591664, 7.4829912]
1642881540:[51.5590863, 7.4824279]
1642881541:[51.5590263, 7.4819129]
1642881542:[51.5589963, 7.481237]
1642881543:[51.5588295, 7.4772137]
1642881544:[51.5586294, 7.4721014]
1642883042:[51.5585927, 7.468813]
1642883045:[51.5585594, 7.4679225]
1642883049:[51.5584627, 7.4662435]
1642883053:[51.5584593, 7.4651062]
1642883057:[51.5583526, 7.4642962]
1642883060:[51.5572387, 7.4533796]
1642883061:[51.5566583, 7.45022]
1642883063:[51.5570886, 7.443906]
1642883071:[51.5568217, 7.4443191]
1642883072:[51.5565616, 7.4445069]
1642883073:[51.5563114, 7.4445551]
1642883074:[51.5556644, 7.4446302]
1642883076:[51.5556577, 7.4425167]
1642897644:[51.5544903, 7.4422645]
1642897645:[51.5536298, 7.4423718]
1642897646:[51.5530561, 7.4425542]
1642897648:[51.5526725, 7.4430316]
1642897649:[51.5522722, 7.4440241]
1642897650:[51.5519653, 7.4444639]
1642897651:[51.551535, 7.444759]
1642897652:[51.54921, 7.446025]
1642897653:[51.5479558, 7.4466902]
1642897654:[51.5476989, 7.4469477]
1642897655:[51.5475554, 7.4472105]
1642897656:[51.5473353, 7.4478489]
1642897657:[51.5469116, 7.4495226]
1642897658:[51.5465947, 7.4499035]
1642897659:[51.546181, 7.4501502]
1642897660:[51.5444596, 7.4510836]
1642897661:[51.5439925, 7.4512875]
1642897662:[51.5435788, 7.4515289]
1642897663:[51.5426947, 7.4521619]
1642897664:[51.5414069, 7.4530202]
1642897665:[51.5399755, 7.4539268]
1642897666:[51.5391181, 7.4452257]
1642897667:[51.5405861, 7.4446141]
1642897668:[51.5406228, 7.4431711]
1642897669:[51.5406929, 7.442699]
1642897670:[51.5413702, 7.4393034]
1642897671:[51.5414069, 7.4388152]
1642897672:[51.5413468, 7.4382251]
1642897673:[51.5410833, 7.437104]
1642897674:[51.5405494, 7.4358916]
1642897675:[51.5401457, 7.4354195]
1642897676:[51.5394083, 7.4349153]
1642897677:[51.5385976, 7.4347865]
1642897678:[51.5381137, 7.4349796]
1642897680:[51.5374331, 7.4353766]
1642897681:[51.5367023, 7.436428]
1642897682:[51.5361551, 7.4394697]
1642897683:[51.5356579, 7.4415511]
1642897685:[51.5349805, 7.444303]
1642897686:[51.53444, 7.4457568]
1642897687:[51.5337792, 7.4463683]
1642897688:[51.5323076, 7.4467009]
1642897689:[51.5295378, 7.4471032]
1642897691:[51.5270448, 7.4476343]
1642897693:[51.5262171, 7.4471676]
1642897696:[51.5258733, 7.4466955]
1642897697:[51.5243414, 7.4444264]
1642897698:[51.5242646, 7.4426776]
1642897699:[51.5234469, 7.4427902]
1642897700:[51.5236805, 7.4400705]
1642897701:[51.5214976, 7.4404138]
1642897702:[51.5206131, 7.4408054]
1642897703:[51.5185535, 7.4411863]
1642897704:[51.5187304, 7.4436003]
1642897705:[51.5172316, 7.4439007]
1642897706:[51.5162502, 7.4466473]
1642897707:[51.5161167, 7.4466365]
1642897708:[51.5162402, 7.4455958]
1642897709:[51.5164905, 7.4438631]
1642897710:[51.5167743, 7.4423557]
1642897711:[51.5170213, 7.4414223]
1642897712:[51.5176856, 7.4390191]
1642897713:[51.5179961, 7.4378979]
1642899528:[51.5183934, 7.4368379]
1643005367:[51.5460509, 7.4036258]
1643005385:[51.5533412, 7.4255877]
1660835252:[51.550907, 7.436108]
1660837015:[51.550262, 7.43556]
1660838333:[51.550674, 7.436722]
1660841028:[51.549679, 7.436655]
1736235331:[51.5508342, 7.4362581]
1736237122:[51.5597328, 7.4354087]
1763377206:[51.5509244, 7.4269636]
1763377207:[51.5509228, 7.4270561]
1763377208:[51.5509102, 7.4271125]
1763377209:[51.5507126, 7.4269904]
1763377210:[51.5509144, 7.4269261]
1763377211:[51.5509002, 7.4269086]
1763377212:[51.5508536, 7.4269971]
1763377213:[51.5508669, 7.4269006]
1763377214:[51.5509278, 7.4270065]
1763377215:[51.5509002, 7.4271299]
1763377216:[51.550816, 7.4271312]
1763377217:[51.5508519, 7.4271406]
1763377218:[51.5507243, 7.4270213]
1763377219:[51.5508836, 7.4269006]
1763377220:[51.5508827, 7.4271433]
1764194330:[51.5525956, 7.4367406]
1764194331:[51.5551893, 7.4364628]
1764194332:[51.5553768, 7.436419]
1764194335:[51.5584438, 7.4357881]
1786658966:[51.5480902, 7.4487357]
1792525113:[51.5473626, 7.4475613]
1806445973:[51.5535806, 7.4472979]
1806445974:[51.5534834, 7.4471669]
1806445975:[51.5536824, 7.4470436]
1806445976:[51.5534806, 7.4471118]
1806445977:[51.5536, 7.4469537]
1806445978:[51.5536124, 7.4472937]
1806445979:[51.5536936, 7.4470959]
1808646871:[51.5514338, 7.4524426]
1808646872:[51.5509169, 7.4518444]
1808646873:[51.5507385, 7.4518793]
1808646874:[51.551184, 7.4519138]
1808646875:[51.5505684, 7.451941]
1808649934:[51.5514275, 7.4521411]
1808651003:[51.5516434, 7.4519191]
1931948843:[51.5649853, 7.4328233]
1952809340:[51.5534644, 7.4576389]
1952809342:[51.5534913, 7.4581757]
1979469035:[51.5341757, 7.4257893]
1979469036:[51.5344101, 7.4258538]
1979469037:[51.5345753, 7.4258698]
1979469038:[51.5348175, 7.4258538]
1979469039:[51.5349854, 7.4258118]
1979469040:[51.5352373, 7.4257577]
1979469041:[51.535681, 7.4255421]
1979469042:[51.5361468, 7.4253366]
1979469043:[51.5366628, 7.4250769]
1979469044:[51.5368486, 7.4249924]
1979469045:[51.5374885, 7.4246848]
1979469046:[51.5379661, 7.4244516]
1979469047:[51.5383526, 7.4242839]
1979469048:[51.5389258, 7.4240368]
1979469049:[51.5393885, 7.4238426]
1979469050:[51.5398707, 7.4236674]
1979469051:[51.540113, 7.4235665]
1979469052:[51.5409324, 7.4232766]
1979469053:[51.5413229, 7.4231467]
1979469054:[51.5419219, 7.4229639]
1979469055:[51.5423014, 7.4228253]
1979469056:[51.5427577, 7.422674]
1979469057:[51.5431458, 7.4225366]
1979469058:[51.5439126, 7.4222756]
1979469059:[51.5444278, 7.4220789]
1979469060:[51.5448911, 7.4219087]
1979469061:[51.5453662, 7.4217247]
1979469062:[51.5461699, 7.4214347]
1979469063:[51.5465964, 7.4212809]
1979469064:[51.5473999, 7.4210187]
1979469065:[51.5486778, 7.4206707]
1979469066:[51.5495472, 7.4204274]
1979469069:[51.5504629, 7.42014]
1979469072:[51.550535, 7.4201387]
1979469078:[51.5505836, 7.4201375]
1979469079:[51.550836, 7.4199963]
1979469081:[51.5508956, 7.4199685]
1979469087:[51.5509803, 7.4199395]
1979469093:[51.551141, 7.4198891]
1979469100:[51.5512695, 7.419845]
1979469104:[51.5513848, 7.4198563]
1979469114:[51.5515204, 7.4198235]
1979469120:[51.5519876, 7.4196508]
1979469122:[51.552436, 7.4194655]
1979469123:[51.5527723, 7.4193533]
1979469127:[51.5531956, 7.4192108]
1979469130:[51.5534331, 7.4191062]
1979469131:[51.5536753, 7.4189764]
1979469132:[51.5538407, 7.4188465]
1979469133:[51.5539755, 7.418728]
1979469134:[51.5543636, 7.4183977]
1979469135:[51.5548127, 7.4179691]
1979469136:[51.5560692, 7.4167878]
1979469137:[51.5564925, 7.4164121]
1979469138:[51.5567958, 7.4161864]
1979469139:[51.557386, 7.4158385]
1979469140:[51.5575734, 7.4157329]
1979469141:[51.5578422, 7.4155813]
1979469142:[51.5578814, 7.4157565]
1979469143:[51.5579568, 7.415787]
1979469144:[51.558974, 7.4149799]
1979469145:[51.5594106, 7.4149648]
1979469146:[51.559427, 7.4147354]
1979469147:[51.5595642, 7.4146446]
1979469148:[51.5596567, 7.4145664]
1979469149:[51.5598417, 7.414482]
1979469150:[51.5599177, 7.4144681]
1979469152:[51.5601356, 7.4143408]
1979469153:[51.5604151, 7.4141796]
1979469154:[51.5605619, 7.4140949]
1979469155:[51.5613428, 7.4136744]
1979469156:[51.5627471, 7.4129113]
1979469157:[51.5629858, 7.4127815]
1979469159:[51.5631949, 7.4126679]
1979469161:[51.5634742, 7.4125074]
1979469162:[51.5637252, 7.41238]
1979469163:[51.5644351, 7.4119467]
1979469164:[51.5646523, 7.4117782]
1979469165:[51.5649477, 7.4114885]
1979469166:[51.5652275, 7.4111863]
1979469167:[51.5654314, 7.4109519]
1979469168:[51.5656049, 7.4107041]
1979469169:[51.5658864, 7.410261]
1979469170:[51.5661906, 7.4096673]
1979469171:[51.5662369, 7.4095645]
2178863743:[51.5559849, 7.4566997]
2178863745:[51.5560173, 7.4567458]
2178863747:[51.5562578, 7.4576499]
2178863750:[51.5562925, 7.4577243]
2178863752:[51.5563327, 7.4577598]
2527982188:[51.5518558, 7.4470884]
2527982189:[51.5519271, 7.4470638]
2527982192:[51.5520019, 7.4470611]
2527982193:[51.551832, 7.4471116]
2527982195:[51.5519781, 7.4470584]
2527982197:[51.551956, 7.4470597]
2634157927:[51.5550885, 7.4361701]
2683333597:[51.5393796, 7.4191689]
2683333598:[51.5399347, 7.4222303]
2683392934:[51.5340861, 7.4338278]
2683392935:[51.532987, 7.4324816]
2747425326:[51.5487254, 7.4242452]
2747425327:[51.5487265, 7.4247928]
2747425350:[51.5487609, 7.4262306]
2747425354:[51.5487666, 7.4242111]
2747425360:[51.5487717, 7.4254661]
2747425362:[51.5487719, 7.424231]
2747425364:[51.5487731, 7.4242299]
2747425368:[51.5487748, 7.4243986]
2747425374:[51.5487751, 7.424738]
2747425376:[51.5487766, 7.4225509]
2747425377:[51.5487774, 7.4254757]
2747425378:[51.5487779, 7.4254751]
2747425379:[51.5487787, 7.4230314]
2747425383:[51.5487858, 7.4249279]
2747425385:[51.5487874, 7.4262716]
2747425387:[51.5487911, 7.4262969]
2747425397:[51.5487912, 7.4226258]
2747425399:[51.5487913, 7.4262619]
2747425401:[51.5487931, 7.4247786]
2747425405:[51.5487979, 7.4231342]
2747425409:[51.5488027, 7.4231589]
2747425411:[51.5488046, 7.42631]
2747425413:[51.5488049, 7.4241745]
2747425415:[51.5488083, 7.4225351]
2747425417:[51.5488092, 7.4223734]
2747425419:[51.5488104, 7.4261055]
2747425421:[51.5488121, 7.4241977]
2747425423:[51.548814, 7.4243665]
2747425425:[51.548815, 7.4243653]
2747425427:[51.5488155, 7.4253994]
2747425429:[51.5488186, 7.4247508]
2747425431:[51.5488192, 7.4231502]
2747425433:[51.5488197, 7.4263046]
2747425435:[51.5488202, 7.424385]
2747425437:[51.5488202, 7.4255481]
2747425439:[51.5488205, 7.4255472]
2747425441:[51.5488228, 7.42261]
2747425443:[51.5488229, 7.4224417]
2747425445:[51.5488235, 7.426295]
2747425447:[51.5488248, 7.4246841]
2747425449:[51.5488258, 7.4255576]
2747425451:[51.5488271, 7.4223121]
2747425453:[51.5488282, 7.4230076]
2747425455:[51.54883, 7.4224908]
2747425457:[51.5488324, 7.4224372]
2747425459:[51.5488333, 7.4263046]
2747425461:[51.5488336, 7.4242638]
2747425463:[51.5488343, 7.4248723]
2747425465:[51.5488346, 7.4248734]
2747425467:[51.5488348, 7.4247917]
2747425469:[51.548835, 7.4225172]
2747425470:[51.5488364, 7.4241492]
2747425472:[51.5488366, 7.4223593]
2747425474:[51.5488368, 7.426017]
2747425476:[51.5488413, 7.4224852]
2747425478:[51.5488434, 7.4223042]
2747425480:[51.5488455, 7.426141]
2747425482:[51.5488457, 7.4232793]
2747425484:[51.5488463, 7.4225117]
2747425486:[51.5488469, 7.4231107]
2747425488:[51.5488475, 7.4226185]
2747425490:[51.5488518, 7.4226414]
2747425492:[51.5488522, 7.4223503]
2747425494:[51.5488564, 7.4248475]
2747425504:[51.5488571, 7.4247674]
2747425506:[51.5488581, 7.4253344]
2747425508:[51.5488597, 7.4261044]
2747425510:[51.5488615, 7.4243507]
2747425512:[51.5488627, 7.4242406]
2747425514:[51.548865, 7.42261]
2747425516:[51.5488654, 7.4224212]
2747425518:[51.5488656, 7.4248704]
2747425520:[51.5488688, 7.4241235]
2747425522:[51.5488693, 7.4227398]
2747425524:[51.5488697, 7.4254908]
2747425526:[51.5488733, 7.424146]
2747425528:[51.548874, 7.4241453]
2747425530:[51.5488745, 7.423264]
2747425532:[51.5488768, 7.4230963]
2747425534:[51.5488788, 7.4229833]
2747425536:[51.5488815, 7.4246337]
2747425538:[51.548882, 7.4248311]
2747425540:[51.5488822, 7.4261812]
2747425542:[51.5488828, 7.4261793]
2747425544:[51.5488833, 7.4223353]
2747425546:[51.5488841, 7.4255132]
2747425548:[51.5488843, 7.4233175]
2747425550:[51.5488846, 7.424829]
2747425554:[51.5488908, 7.4242181]
2747425557:[51.5488909, 7.4248459]
2747425559:[51.5488955, 7.4229935]
2747425562:[51.5488969, 7.4224055]
2747425564:[51.5488973, 7.4230862]
2747425566:[51.5488976, 7.4240521]
2747425568:[51.5489003, 7.4232218]
2747425570:[51.5489005, 7.4258767]
2747425572:[51.548902, 7.4252676]
2747425574:[51.5489022, 7.422617]
2747425576:[51.5489023, 7.4254861]
2747425578:[51.5489057, 7.4224499]
2747425580:[51.5489063, 7.4252683]
2747425582:[51.5489073, 7.425278]
2747425584:[51.5489077, 7.4252772]
2747425586:[51.5489107, 7.4230773]
2747425588:[51.548911, 7.4255585]
2747425590:[51.5489111, 7.4224776]
2747425591:[51.5489124, 7.4254259]
2747425592:[51.5489125, 7.4243068]
2747425593:[51.5489126, 7.4262108]
2747425594:[51.5489144, 7.4241206]
2747425595:[51.5489155, 7.4241201]
2747425597:[51.5489156, 7.4241197]
2747425599:[51.5489191, 7.4232129]
2747425606:[51.5489205, 7.4227146]
2747425616:[51.5489211, 7.4224422]
2747425617:[51.5489236, 7.4252419]
2747425618:[51.5489244, 7.4261186]
2747425619:[51.5489245, 7.4229797]
2747425620:[51.5489247, 7.4252402]
2747425621:[51.5489265, 7.4224697]
2747425622:[51.5489281, 7.4261735]
2747425623:[51.5489289, 7.4255309]
2747425624:[51.5489302, 7.4225766]
2747425625:[51.5489332, 7.4253136]
2747425626:[51.5489338, 7.4232946]
2747425627:[51.5489338, 7.4247851]
2747425628:[51.5489383, 7.4245831]
2747425629:[51.5489398, 7.4230636]
2747425630:[51.5489422, 7.4252133]
2747425631:[51.5489425, 7.423077]
2747425632:[51.5489425, 7.4240241]
2747425633:[51.548945, 7.4257941]
2747425634:[51.5489466, 7.4225685]
2747425635:[51.5489496, 7.4242607]
2747425636:[51.54895, 7.4253497]
2747425637:[51.5489504, 7.4252871]
2747425638:[51.5489505, 7.425349]
2747425639:[51.548951, 7.4242601]
2747425640:[51.5489514, 7.4225933]
2747425641:[51.5489515, 7.4252854]
2747425642:[51.5489528, 7.4229661]
2747425643:[51.548956, 7.4242799]
2747425644:[51.5489564, 7.4253589]
2747425645:[51.5489565, 7.4224584]
2747425646:[51.5489576, 7.4240936]
2747425647:[51.5489592, 7.4240926]
2747425648:[51.5489605, 7.4251982]
2747425649:[51.5489634, 7.4245668]
2747425650:[51.5489649, 7.4229409]
2747425651:[51.5489649, 7.4252098]
2747425652:[51.5489651, 7.424671]
2747425653:[51.5489655, 7.4252093]
2747425654:[51.5489688, 7.4252593]
2747425656:[51.5489699, 7.4226902]
2747425657:[51.5489715, 7.4230626]
2747425660:[51.5489721, 7.4225391]
2747425661:[51.5489834, 7.4247413]
2747425664:[51.5489842, 7.4230449]
2747425667:[51.5489857, 7.4247391]
2747425669:[51.5489861, 7.4246414]
2747425671:[51.5489863, 7.423044]
2747425672:[51.5489868, 7.4224432]
2747425673:[51.5489879, 7.4259788]
2747425674:[51.5489882, 7.4247571]
2747425675:[51.5489893, 7.4245467]
2747425676:[51.5489893, 7.424653]
2747425677:[51.5489901, 7.424548]
2747425678:[51.5489906, 7.4242352]
2747425679:[51.5489917, 7.4242343]
2747425680:[51.5489919, 7.4242344]
2747425681:[51.5489955, 7.4242554]
2747425682:[51.5489967, 7.4231124]
2747425683:[51.5489972, 7.4252941]
2747425684:[51.5489978, 7.4252936]
2747425685:[51.5489988, 7.4231113]
2747425686:[51.5489999, 7.4240672]
2747425687:[51.5490016, 7.4253056]
2747425688:[51.5490025, 7.4225241]
2747425689:[51.5490121, 7.4251477]
2747425690:[51.5490121, 7.4258974]
2747425691:[51.5490125, 7.424621]
2747425692:[51.5490147, 7.4247365]
2747425693:[51.5490149, 7.4229166]
2747425694:[51.5490161, 7.4256755]
2747425695:[51.5490163, 7.4232183]
2747425696:[51.5490321, 7.4222987]
2747425697:[51.5490342, 7.4230206]
2747425698:[51.5490357, 7.4246971]
2747425699:[51.5490389, 7.4242283]
2747425700:[51.5490407, 7.4224168]
2747425701:[51.5490426, 7.4246918]
2747425702:[51.5490429, 7.4223551]
2747425703:[51.549047, 7.4245039]
2747425704:[51.549048, 7.4257243]
2747425705:[51.5490509, 7.4223487]
2747425706:[51.5490513, 7.422351]
2747425707:[51.5490531, 7.4252551]
2747425708:[51.5490546, 7.4246985]
2747425709:[51.5490562, 7.4224977]
2747425710:[51.5490624, 7.4250985]
2747425711:[51.5490644, 7.4252817]
2747425712:[51.5490645, 7.4256178]
2747425713:[51.5490648, 7.4228923]
2747425714:[51.5490669, 7.4231939]
2747425715:[51.549069, 7.4256897]
2747425716:[51.5490725, 7.4225047]
2747425717:[51.54908, 7.4225009]
2747425718:[51.5490811, 7.4257828]
2747425719:[51.5490815, 7.4246776]
2747425720:[51.5490824, 7.4229971]
2747425721:[51.5490831, 7.4222736]
2747425722:[51.5490834, 7.4257788]
2747425723:[51.5490843, 7.422996]
2747425724:[51.5490849, 7.4253343]
2747425725:[51.5490856, 7.4252608]
2747425726:[51.5490857, 7.4246584]
2747425727:[51.5490919, 7.4226078]
2747425728:[51.5490925, 7.424653]
2747425729:[51.5490929, 7.4223277]
2747425730:[51.5490934, 7.4223277]
2747425731:[51.5490944, 7.4230622]
2747425732:[51.549096, 7.4223403]
2747425733:[51.5490965, 7.4230613]
2747425734:[51.5491, 7.4229839]
2747425735:[51.5491029, 7.4258194]
2747425736:[51.5491034, 7.4252058]
2747425737:[51.5491059, 7.4253133]
2747425738:[51.5491143, 7.4250479]
2747425739:[51.549117, 7.42317]
2747425740:[51.5491178, 7.4230811]
2747425741:[51.5491181, 7.4250497]
2747425742:[51.5491181, 7.4250599]
2747425743:[51.5491186, 7.4250594]
2747425744:[51.5491225, 7.4224802]
2747425745:[51.5491236, 7.4257861]
2747425746:[51.5491251, 7.4257256]
2747425747:[51.5491348, 7.4229667]
2747425748:[51.5491384, 7.4251033]
2747425749:[51.5491387, 7.4250298]
2747425750:[51.5491416, 7.425506]
2747425751:[51.5491422, 7.4225836]
2747425752:[51.5491424, 7.4225835]
2747425753:[51.5491434, 7.422583]
2747425754:[51.5491439, 7.4225848]
2747425755:[51.5491467, 7.422315]
2747425756:[51.5491471, 7.4223161]
2747425757:[51.5491485, 7.4223138]
2747425758:[51.5491501, 7.4251442]
2747425759:[51.5491506, 7.4251436]
2747425760:[51.5491525, 7.4230643]
2747425761:[51.5491534, 7.4254979]
2747425762:[51.549155, 7.4251552]
2747425763:[51.5491584, 7.4224244]
2747425764:[51.5491592, 7.4250833]
2747425765:[51.5491615, 7.4223568]
2747425766:[51.549162, 7.4229574]
2747425767:[51.5491648, 7.4224581]
2747425768:[51.5491667, 7.4224202]
2747425769:[51.5491678, 7.4231558]
2747425770:[51.5491738, 7.4224538]
2747425771:[51.5491751, 7.4254671]
2747425772:[51.5491755, 7.4224093]
2747425773:[51.5491758, 7.4254661]
2747425774:[51.5491765, 7.4224115]
2747425775:[51.5491799, 7.4224079]
2747425776:[51.5491838, 7.4232412]
2747425777:[51.5491873, 7.425556]
2747425778:[51.549194, 7.4225607]
2747425779:[51.5491963, 7.4231422]
2747425780:[51.5492024, 7.4256131]
2747425781:[51.5492036, 7.4255337]
2747425782:[51.5492056, 7.4254374]
2747425783:[51.549222, 7.4255745]
2747425784:[51.5492225, 7.4222006]
2747425785:[51.5492238, 7.4223322]
2747425786:[51.5492305, 7.4254138]
2747425787:[51.5492318, 7.4229242]
2747425788:[51.549233, 7.425399]
2747425789:[51.549233, 7.4255372]
2747425790:[51.5492383, 7.422411]
2747425791:[51.54924, 7.4255305]
2747425792:[51.5492404, 7.4255572]
2747425793:[51.549242, 7.4235578]
2747425794:[51.5492421, 7.4254029]
2747425795:[51.5492434, 7.4223092]
2747425796:[51.5492472, 7.4230095]
2747425797:[51.5492494, 7.4235997]
2747425798:[51.5492532, 7.4231146]
2747425799:[51.5492543, 7.4223182]
2747425800:[51.5492544, 7.4230057]
2747425801:[51.5492547, 7.4230461]
2747425802:[51.5492588, 7.4253871]
2747425803:[51.549261, 7.4253722]
2747425804:[51.549261, 7.4255867]
2747425805:[51.5492613, 7.4230432]
2747425806:[51.5492654, 7.4231082]
2747425807:[51.5492682, 7.4223968]
2747425808:[51.5492696, 7.4231992]
2747425809:[51.5492705, 7.4253761]
2747425810:[51.5492826, 7.4221701]
2747425811:[51.5492862, 7.4255628]
2747425812:[51.5492863, 7.4237935]
2747425813:[51.5492879, 7.4222868]
2747425814:[51.5492904, 7.4223807]
2747425815:[51.5492935, 7.4223983]
2747425816:[51.5492943, 7.4238342]
2747425817:[51.5492947, 7.4253531]
2747425818:[51.5492981, 7.4255681]
2747425819:[51.5492995, 7.4235296]
2747425820:[51.5493015, 7.4221606]
2747425821:[51.5493016, 7.4221605]
2747425822:[51.5493022, 7.4238745]
2747425823:[51.549305, 7.4223737]
2747425824:[51.5493074, 7.423571]
2747425825:[51.5493119, 7.4225041]
2747425826:[51.5493183, 7.4254164]
2747425827:[51.5493215, 7.4255462]
2747425828:[51.5493244, 7.4255266]
2747425829:[51.5493248, 7.4223843]
2747425830:[51.5493286, 7.4240695]
2747425831:[51.5493375, 7.4241133]
2747425832:[51.5493447, 7.4253918]
2747425833:[51.5493471, 7.4237627]
2747425834:[51.54935, 7.4255023]
2747425835:[51.5493504, 7.4221356]
2747425836:[51.5493523, 7.4253287]
2747425837:[51.5493537, 7.4253017]
2747425838:[51.5493551, 7.4238034]
2747425839:[51.549357, 7.4253137]
2747425840:[51.5493603, 7.4253601]
2747425841:[51.5493622, 7.4224802]
2747425842:[51.5493623, 7.4224802]
2747425843:[51.5493624, 7.4224815]
2747425844:[51.5493626, 7.4224814]
2747425845:[51.5493627, 7.4227654]
2747425846:[51.5493628, 7.4224797]
2747425847:[51.549363, 7.4224798]
2747425848:[51.549363, 7.4238437]
2747425849:[51.5493638, 7.4222399]
